case,panel,series,x,y,x_unit,y_unit,source_file,downsample_factor,interpolation_method,label
S2,Logistic_Lmax_right_axis,Logistic_baseline,3.417268,3.311521,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,3.441579,3.427956,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,3.465890,3.548483,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,3.490201,3.673244,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,3.514511,3.802390,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,3.538822,3.936074,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,3.563133,4.074455,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,3.587444,4.217697,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,3.611754,4.365973,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,3.636065,4.519457,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,3.660376,4.678333,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,3.684687,4.842790,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,3.708997,5.013024,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,3.733308,5.189237,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,3.757619,5.371639,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,3.781930,5.560448,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,3.806241,5.755886,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,3.830551,5.958188,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,3.854862,6.167594,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,3.879173,6.384352,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,3.903484,6.608720,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,3.927794,6.840965,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,3.952105,7.081362,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,3.976416,7.330199,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.000727,7.587768,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.025038,7.854378,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.049348,8.130344,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.073659,8.415993,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.097970,8.711665,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.122281,9.017711,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.146591,9.334492,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.170902,9.662385,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.195213,10.001779,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.219524,10.353075,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.243835,10.716689,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.268145,11.093052,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.292456,11.482610,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.316767,11.885823,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.341078,12.303169,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.365388,12.735140,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.389699,13.182247,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.414010,13.645018,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.438321,14.124001,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.462632,14.619759,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.486942,15.132879,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.511253,15.663964,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.535564,16.213642,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.559875,16.782560,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.584185,17.371387,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.608496,17.980816,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.632807,18.611565,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.657118,19.264375,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.681429,19.940013,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.705739,20.639271,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.730050,21.362971,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.754361,22.111961,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.778672,22.887119,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.802982,23.689352,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.827293,24.519599,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.851604,25.378830,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.875915,26.268051,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.900226,27.188298,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.924536,28.140644,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.948847,29.126201,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.973158,30.146115,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,4.997469,31.201572,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.021779,32.293799,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.046090,33.424064,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.070401,34.593678,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.094712,35.803996,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.119023,37.056417,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.143333,38.352391,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.167644,39.693412,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.191955,41.081027,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.216266,42.516835,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.240576,44.002485,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.264887,45.539685,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.289198,47.130197,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.313509,48.775843,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.337820,50.478503,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.362130,52.240122,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.386441,54.062708,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.410752,55.948333,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.435063,57.899141,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.459373,59.917341,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.483684,62.005219,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.507995,64.165131,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.532306,66.399513,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.556617,68.710877,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.580927,71.101817,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.605238,73.575011,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.629549,76.133221,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.653860,78.779298,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.678170,81.516185,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.702481,84.346915,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.726792,87.274618,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.751103,90.302524,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.775414,93.433962,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.799724,96.672364,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.824035,100.021270,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.848346,103.484328,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.872657,107.065298,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.896967,110.768055,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.921278,114.596592,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.945589,118.555020,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.969900,122.647576,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,5.994211,126.878621,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.018521,131.252647,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.042832,135.774276,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.067143,140.448267,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.091454,145.279514,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.115764,150.273055,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.140075,155.434069,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.164386,160.767882,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.188697,166.279968,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.213008,171.975956,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.237318,177.861627,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.261629,183.942920,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.285940,190.225932,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.310251,196.716925,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.334561,203.422323,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.358872,210.348719,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.383183,217.502873,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.407494,224.891716,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.431805,232.522351,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.456115,240.402057,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.480426,248.538286,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.504737,256.938668,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.529048,265.611010,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.553358,274.563296,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.577669,283.803690,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.601980,293.340534,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.626291,303.182347,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.650602,313.337827,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.674912,323.815846,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.699223,334.625453,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.723534,345.775869,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.747845,357.276485,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.772155,369.136859,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.796466,381.366714,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.820777,393.975933,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.845088,406.974552,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.869398,420.372759,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.893709,434.180882,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.918020,448.409391,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.942331,463.068881,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.966642,478.170069,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,6.990952,493.723784,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.015263,509.740957,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.039574,526.232607,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.063885,543.209836,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.088195,560.683808,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.112506,578.665740,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.136817,597.166885,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.161128,616.198519,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.185439,635.771919,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.209749,655.898348,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.234060,676.589035,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.258371,697.855154,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.282682,719.707802,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.306992,742.157976,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.331303,765.216549,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.355614,788.894244,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.379925,813.201608,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.404236,838.148984,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.428546,863.746482,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.452857,890.003947,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.477168,916.930930,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.501479,944.536655,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.525789,972.829984,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.550100,1001.819384,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.574411,1031.512893,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.598722,1061.918080,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.623033,1093.042011,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.647343,1124.891211,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.671654,1157.471624,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.695965,1190.788579,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.720276,1224.846747,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.744586,1259.650102,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.768897,1295.201886,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.793208,1331.504567,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.817519,1368.559804,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.841830,1406.368404,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.866140,1444.930292,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.890451,1484.244471,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.914762,1524.308985,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.939073,1565.120894,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.963383,1606.676234,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,7.987694,1648.969992,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.012005,1691.996077,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.036316,1735.747295,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.060627,1780.215326,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.084937,1825.390705,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.109248,1871.262807,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.133559,1917.819827,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.157870,1965.048777,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.182180,2012.935478,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.206491,2061.464555,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.230802,2110.619439,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.255113,2160.382376,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.279424,2210.734433,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.303734,2261.655514,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.328045,2313.124381,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.352356,2365.118671,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.376667,2417.614932,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.400977,2470.588649,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.425288,2524.014285,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.449599,2577.865319,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.473910,2632.114297,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.498221,2686.732877,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.522531,2741.691883,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.546842,2796.961369,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.571153,2852.510673,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.595464,2908.308489,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.619774,2964.322930,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.644085,3020.521603,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.668396,3076.871678,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.692707,3133.339969,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.717018,3189.893008,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.741328,3246.497125,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.765639,3303.118529,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.789950,3359.723388,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.814261,3416.277907,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.838571,3472.748414,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.862882,3529.101435,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.887193,3585.303778,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.911504,3641.322604,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.935815,3697.125509,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.960125,3752.680596,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,8.984436,3807.956542,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.008747,3862.922674,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.033058,3917.549026,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.057368,3971.806408,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.081679,4025.666458,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.105990,4079.101701,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.130301,4132.085595,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.154612,4184.592582,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.178922,4236.598125,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.203233,4288.078745,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.227544,4339.012059,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.251855,4389.376801,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.276165,4439.152851,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.300476,4488.321251,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.324787,4536.864219,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.349098,4584.765162,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.373409,4632.008678,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.397719,4678.580562,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.422030,4724.467798,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.446341,4769.658559,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.470652,4814.142192,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.494962,4857.909206,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.519273,4900.951258,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.543584,4943.261128,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.567895,4984.832703,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.592206,5025.660944,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.616516,5065.741867,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.640827,5105.072508,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.665138,5143.650891,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.689449,5181.475998,h,voxels,,,,
S2,Logistic_Lmax_right_axis,Logistic_baseline,9.713759,5218.547733,h,voxels,,,,
