CAT-RMS,Time(s),Ch90-92,S1Linear displacement sensor,Time(s),Slope surface,Horizontal crest platform
,28982,53.7091486,,,,
,28983,53.7091486,,,,
,28984,53.7091486,,,,
,28985,53.7091486,,,,
,28986,53.7091486,,,,
,28987,53.7091486,,,,
,28988,53.7091486,,,,
,28989,53.7091486,,,,
,28990,53.7091486,,,,
,28991,53.7091486,,,,
,28992,53.7091486,,,,
,28993,53.7091486,,,,
,28994,53.7091486,,,,
,28995,53.7091486,,,,
,28996,53.7091486,,,,
,28997,53.7091486,,,,
,28998,53.7091486,,,,
,28999,53.7091486,,,,
,29000,53.7091486,,,,
,29001,53.7091486,,,,
,29002,53.7091486,,,,
,29003,53.7091486,,,,
,29004,53.7091486,,,,
,29005,53.7091486,,,,
,29006,53.7091486,,,,
,29007,53.7091486,,,,
,29008,53.7091486,,,,
,29009,53.7091486,,,,
,29010,53.7091486,,,,
,29011,53.7091486,,,,
,29012,53.7091486,,,,
,29013,53.7091486,,,,
,29014,53.7091486,,,,
,29015,53.7091486,,,,
,29016,53.7091486,,,,
,29017,53.7091486,,,,
,29018,53.7091486,,,,
,29019,53.7091486,,,,
,29020,53.7091486,,,,
,29021,53.7091486,,,,
,29022,53.7091486,,,,
,29023,53.7091486,,,,
,29024,53.7091486,,,,
,29025,53.7091486,,,,
,29026,53.7091486,,,,
,29027,53.7091486,,,,
,29028,53.7091486,,,,
,29029,53.7091486,,,,
,29030,53.7091486,,,,
,29031,53.7091486,,,,
,29032,53.7091486,,,,
,29033,53.7091486,,,,
,29034,53.7091486,,,,
,29035,53.7091486,,,,
,29036,53.7091486,,,,
,29037,53.7091486,,,,
,29038,53.7091486,,,,
,29039,53.7091486,,,,
,29040,53.7091486,,,,
,29041,53.7091486,,,,
,29042,53.7091486,,,,
,29043,53.7091486,,,,
,29044,53.7091486,,,,
,29045,53.7091486,,,,
,29046,53.7091486,,,,
,29047,53.7091486,,,,
,29048,53.7091486,,,,
,29049,53.7091486,,,,
,29050,53.7091486,,,,
,29051,53.7091486,,,,
,29052,53.7091486,,,,
,29053,53.7091486,,,,
,29054,53.7091486,,,,
,29055,53.7091486,,,,
,29056,53.7091486,,,,
,29057,53.7091486,,,,
,29058,53.7091486,,,,
,29059,53.7091486,,,,
,29060,53.7091486,,,,
,29061,53.7091486,,,,
,29062,53.7091486,,,,
,29063,53.7091486,,,,
,29064,53.7091486,,,,
,29065,53.7091486,,,,
,29066,53.7091486,,,,
,29067,53.7091486,,,,
,29068,53.7091486,,,,
,29069,53.7091486,,,,
,29070,53.7091486,,,,
,29071,53.7091486,,,,
,29072,53.7091486,,,,
,29073,53.7091486,,,,
,29074,53.7091486,,,,
,29075,53.7091486,,,,
,29076,53.7091486,,,,
,29077,53.7091486,,,,
,29078,53.7091486,,,,
,29079,53.7091486,,,,
,29080,53.7091486,,,,
,29081,53.7091486,,,,
,29082,53.7091486,,,,
,29083,53.7091486,,,,
,29084,53.7091486,,,,
,29085,53.7091486,,,,
,29086,53.7091486,,,,
,29087,53.7091486,,,,
,29088,53.7091486,,,,
,29089,53.7091486,,,,
,29090,53.7091486,,,,
,29091,53.7091486,,,,
,29092,53.7091486,,,,
,29093,53.7091486,,,,
,29094,53.7091486,,,,
,29095,53.7091486,,,,
,29096,53.7091486,,,,
,29097,53.7091486,,,,
,29098,53.7091486,,,,
,29099,53.7091486,,,,
,29100,53.7091486,,,,
,29101,53.7091486,,,,
,29102,53.7091486,,,,
,29103,53.7091486,,,,
,29104,53.7091486,,,,
,29105,53.7091486,,,,
,29106,53.7091486,,,,
,29107,53.7091486,,,,
,29108,53.7091486,,,,
,29109,53.7091486,,,,
,29110,53.7091486,,,,
,29111,53.7091486,,,,
,29112,53.7091486,,,,
,29113,53.7091486,,,,
,29114,53.7091486,,,,
,29115,53.7091486,,,,
,29116,53.7091486,,,,
,29117,53.7091486,,,,
,29118,53.7091486,,,,
,29119,53.7091486,,,,
,29120,53.7091486,,,,
,29121,53.7091486,,,,
,29122,53.7091486,,,,
,29123,53.7091486,,,,
,29124,53.7091486,,,,
,29125,53.7091486,,,,
,29126,53.7091486,,,,
,29127,53.7091486,,,,
,29128,53.7091486,,,,
,29129,53.7091486,,,,
,29130,53.7091486,,,,
,29131,53.7091486,,,,
,29132,53.7091486,,,,
,29133,53.7091486,,,,
,29134,53.7091486,,,,
,29135,53.7091486,,,,
,29136,53.7091486,,,,
,29137,53.7091486,,,,
,29138,53.7091486,,,,
,29139,53.7091486,,,,
,29140,53.7091486,,,,
,29141,53.7091486,,,,
,29142,53.7091486,,,,
,29143,53.7091486,,,,
,29144,53.7091486,,,,
,29145,53.7091486,,,,
,29146,53.7091486,,,,
,29147,53.7091486,,,,
,29148,53.7091486,,,,
,29149,53.7091486,,,,
,29150,53.7091486,,,,
,29151,53.7091486,,,,
,29152,53.7091486,,,,
,29153,53.7091486,,,,
,29154,53.7091486,,,,
,29155,53.7091486,,,,
,29156,53.7091486,,,,
,29157,53.7091486,,,,
,29158,53.7091486,,,,
,29159,53.7091486,,,,
,29160,53.7091486,,,,
,29161,53.7091486,,,,
,29162,53.7091486,,,,
,29163,53.7091486,,,,
,29164,53.7091486,,,,
,29165,53.7091486,,,,
,29166,53.7091486,,,,
,29167,53.7091486,,,,
,29168,53.7091486,,,,
,29169,53.7091486,,,,
,29170,53.7091486,,,,
,29171,53.7091486,,,,
,29172,53.7091486,,,,
,29173,53.7091486,,,,
,29174,53.7091486,,,,
,29175,53.7091486,,,,
,29176,53.7091486,,,,
,29177,53.7091486,,,,
,29178,53.7091486,,,,
,29179,53.7091486,,,,
,29180,53.7091486,,,,
,29181,53.7091486,,,,
,29182,53.7091486,,,,
,29183,53.7091486,,,,
,29184,53.7091486,,,,
,29185,53.7091486,,,,
,29186,53.7091486,,,,
,29187,53.7091486,,,,
,29188,53.7091486,,,,
,29189,53.7091486,,,,
,29190,53.7091486,,,,
,29191,53.7091486,,,,
,29192,53.7091486,,,,
,29193,53.7091486,,,,
,29194,53.7091486,,,,
,29195,53.7091486,,,,
,29196,53.7091486,,,,
,29197,53.7091486,,,,
,29198,53.7091486,,,,
,29199,53.7091486,,,,
,29200,53.7091486,,,,
,29201,53.7091486,,,,
,29202,53.7091486,,,,
,29203,53.7091486,,,,
,29204,53.7091486,,,,
,29205,53.7091486,,,,
,29206,53.7091486,,,,
,29207,53.7091486,,,,
,29208,53.7091486,,,,
,29209,53.7091486,,,,
,29210,53.7091486,,,,
,29211,53.7091486,,,,
,29212,53.7091486,,,,
,29213,53.7091486,,,,
,29214,53.7091486,,,,
,29215,53.7091486,,,,
,29216,53.7091486,,,,
,29217,53.7091486,,,,
,29218,53.7091486,,,,
,29219,53.7091486,,,,
,29220,53.7091486,,,,
,29221,53.7091486,,,,
,29222,53.7091486,,,,
,29223,53.7091486,,,,
,29224,53.7091486,,,,
,29225,53.7091486,,,,
,29226,53.7091486,,,,
,29227,53.7091486,,,,
,29228,53.7091486,,,,
,29229,53.7091486,,,,
,29230,53.7091486,,,,
,29231,53.7091486,,,,
,29232,53.7091486,,,,
,29233,53.7091486,,,,
,29234,53.7091486,,,,
,29235,53.7091486,,,,
,29236,53.7091486,,,,
,29237,53.7091486,,,,
,29238,53.7091486,,,,
,29239,53.7091486,,,,
,29240,53.7091486,,,,
,29241,53.7091486,,,,
,29242,53.7091486,,,,
,29243,53.7091486,,,,
,29244,53.7091486,,,,
,29245,53.7091486,,,,
,29246,53.7091486,,,,
,29247,53.7091486,,,,
,29248,53.7091486,,,,
,29249,53.7091486,,,,
,29250,53.7091486,,,,
,29251,53.7091486,,,,
,29252,53.7091486,,,,
,29253,53.7091486,,,,
,29254,53.7091486,,,,
,29255,53.7091486,,,,
,29256,53.7091486,,,,
,29257,53.7091486,,,,
,29258,53.7091486,,,,
,29259,53.7091486,,,,
,29260,53.7091486,,,,
,29261,53.7091486,,,,
,29262,53.7091486,,,,
,29263,53.7091486,,,,
,29264,53.7091486,,,,
,29265,53.7091486,,,,
,29266,53.7091486,,,,
,29267,53.7091486,,,,
,29268,53.7091486,,,,
,29269,53.7091486,,,,
,29270,53.7091486,,,,
,29271,53.7091486,,,,
,29272,53.7091486,,,,
,29273,53.7091486,,,,
,29274,53.7091486,,,,
,29275,53.7091486,,,,
,29276,53.7091486,,,,
,29277,53.7091486,,,,
,29278,53.7091486,,,,
,29279,53.7091486,,,,
,29280,53.7091486,,,,
,29281,53.7091486,,,,
,29282,53.7091486,,,,
,29283,53.7091486,,,,
,29284,53.7091486,,,,
,29285,53.7091486,,,,
,29286,53.7091486,,,,
,29287,53.7091486,,,,
,29288,53.7091486,,,,
,29289,53.7091486,,,,
,29290,53.7091486,,,,
,29291,53.7091486,,,,
,29292,53.7091735,,,,
,29293,53.7092677,,,,
,29294,53.7092677,,,,
,29295,53.7092677,,,,
,29296,53.7092677,,,,
,29297,53.7092677,,,,
,29298,53.7092677,,,,
,29299,53.7092677,,,,
,29300,53.7092677,,,,
,29301,53.7092677,,,,
,29302,53.7092677,,,,
,29303,53.7092677,,,,
,29304,53.7092677,,,,
,29305,53.7092677,,,,
,29306,53.7092677,,,,
,29307,53.7092677,,,,
,29308,53.7092677,,,,
,29309,53.7092677,,,,
,29310,53.7092677,,,,
,29311,53.7092677,,,,
,29312,53.7092677,,,,
,29313,53.7092677,,,,
,29314,53.7092677,,,,
,29315,53.7092677,,,,
,29316,53.7092677,,,,
,29317,53.7092677,,,,
,29318,53.7092677,,,,
,29319,53.7092677,,,,
,29320,53.7092677,,,,
,29321,53.7092677,,,,
,29322,53.7092677,,,,
,29323,53.7092677,,,,
,29324,53.7092677,,,,
,29325,53.7092677,,,,
,29326,53.7092677,,,,
,29327,53.7092677,,,,
,29328,53.7092677,,,,
,29329,53.7092677,,,,
,29330,53.7092677,,,,
,29331,53.7092677,,,,
,29332,53.7092677,,,,
,29333,53.7092677,,,,
,29334,53.7092677,,,,
,29335,53.7092677,,,,
,29336,53.7092677,,,,
,29337,53.7092677,,,,
,29338,53.7092677,,,,
,29339,53.7092677,,,,
,29340,53.7092677,,,,
,29341,53.7092677,,,,
,29342,53.7092677,,,,
,29343,53.7092677,,,,
,29344,53.7092677,,,,
,29345,53.7092677,,,,
,29346,53.7092677,,,,
,29347,53.7092677,,,,
,29348,53.7092677,,,,
,29349,53.7092677,,,,
,29350,53.7092677,,,,
,29351,53.7092677,,,,
,29352,53.7092677,,,,
,29353,53.7092677,,,,
,29354,53.7092677,,,,
,29355,53.7092677,,,,
,29356,53.7092677,,,,
,29357,53.7092677,,,,
,29358,53.7092677,,,,
,29359,53.7092677,,,,
,29360,53.7092677,,,,
,29361,53.7092677,,,,
,29362,53.7092677,,,,
,29363,53.7092677,,,,
,29364,53.7092677,,,,
,29365,53.7092677,,,,
,29366,53.7092677,,,,
,29367,53.7092677,,,,
,29368,53.7092677,,,,
,29369,53.7092677,,,,
,29370,53.7092677,,,,
,29371,53.7092677,,,,
,29372,53.7092677,,,,
,29373,53.7092677,,,,
,29374,53.7092677,,,,
,29375,53.7092677,,,,
,29376,53.7092677,,,,
,29377,53.7092677,,,,
,29378,53.7092677,,,,
,29379,53.7092677,,,,
,29380,53.7092677,,,,
,29381,53.7092677,,,,
,29382,53.7092677,,,,
,29383,53.7092677,,,,
,29384,53.7092677,,,,
,29385,53.7092677,,,,
,29386,53.7092677,,,,
,29387,53.7092677,,,,
,29388,53.7092677,,,,
,29389,53.7092677,,,,
,29390,53.7092677,,,,
,29391,53.7092677,,,,
,29392,53.7092677,,,,
,29393,53.7092677,,,,
,29394,53.7092677,,,,
,29395,53.7092677,,,,
,29396,53.7092677,,,,
,29397,53.7092677,,,,
,29398,53.7092677,,,,
,29399,53.7092677,,,,
,29400,53.7092677,,,,
,29401,53.7092677,,,,
,29402,53.7092677,,,,
,29403,53.7092677,,,,
,29404,53.7092677,,,,
,29405,53.7092677,,,,
,29406,53.7092677,,,,
,29407,53.7092677,,,,
,29408,53.7092677,,,,
,29409,53.7092677,,,,
,29410,53.7092677,,,,
,29411,53.7092677,,,,
,29412,53.7092677,,,,
,29413,53.7092677,,,,
,29414,53.7092677,,,,
,29415,53.7092677,,,,
,29416,53.7092677,,,,
,29417,53.7092677,,,,
,29418,53.7092677,,,,
,29419,53.7092677,,,,
,29420,53.7092677,,,,
,29421,53.7092677,,,,
,29422,53.7092677,,,,
,29423,53.7092677,,,,
,29424,53.7092677,,,,
,29425,53.7092677,,,,
,29426,53.7092677,,,,
,29427,53.7092677,,,,
,29428,53.7092677,,,,
,29429,53.7092677,,,,
,29430,53.7092677,,,,
,29431,53.7092677,,,,
,29432,53.7092677,,,,
,29433,53.7092677,,,,
,29434,53.7092677,,,,
,29435,53.7092677,,,,
,29436,53.7092677,,,,
,29437,53.7092677,,,,
,29438,53.7092677,,,,
,29439,53.7092677,,,,
,29440,53.7092677,,,,
,29441,53.7092677,,,,
,29442,53.7092677,,,,
,29443,53.7092677,,,,
,29444,53.7092677,,,,
,29445,53.7092677,,,,
,29446,53.7092677,,,,
,29447,53.7092677,,,,
,29448,53.7092677,,,,
,29449,53.7092677,,,,
,29450,53.7092677,,,,
,29451,53.7092677,,,,
,29452,53.7092677,,,,
,29453,53.7092677,,,,
,29454,53.7092677,,,,
,29455,53.7092677,,,,
,29456,53.7092677,,,,
,29457,53.7092677,,,,
,29458,53.7092677,,,,
,29459,53.7092677,,,,
,29460,53.7092677,,,,
,29461,53.7092677,,,,
,29462,53.7092677,,,,
,29463,53.7092677,,,,
,29464,53.7092677,,,,
,29465,53.7092677,,,,
,29466,53.7092677,,,,
,29467,53.7092677,,,,
,29468,53.7092677,,,,
,29469,53.7092677,,,,
,29470,53.7092677,,,,
,29471,53.7092677,,,,
,29472,53.7092677,,,,
,29473,53.7092677,,,,
,29474,53.7092677,,,,
,29475,53.7092677,,,,
,29476,53.7092677,,,,
,29477,53.7092677,,,,
,29478,53.7092677,,,,
,29479,53.7092677,,,,
,29480,53.7092677,,,,
,29481,53.7092677,,,,
,29482,53.7092677,,,,
,29483,53.7092677,,,,
,29484,53.7092677,,,,
,29485,53.7092677,,,,
,29486,53.7092677,,,,
,29487,53.7092677,,,,
,29488,53.7092677,,,,
,29489,53.7092677,,,,
,29490,53.7092677,,,,
,29491,53.7092677,,,,
,29492,53.7092677,,,,
,29493,53.7092677,,,,
,29494,53.7092677,,,,
,29495,53.7092677,,,,
,29496,53.7092677,,,,
,29497,53.7092677,,,,
,29498,53.7092677,,,,
,29499,53.7092677,,,,
,29500,53.7092677,,,,
,29501,53.7092677,,,,
,29502,53.7092677,,,,
,29503,53.7092677,,,,
,29504,53.7092677,,,,
,29505,53.7092677,,,,
,29506,53.7092677,,,,
,29507,53.7092677,,,,
,29508,53.7092677,,,,
,29509,53.7092677,,,,
,29510,53.7092677,,,,
,29511,53.7092677,,,,
,29512,53.7092677,,,,
,29513,53.7092677,,,,
,29514,53.7092677,,,,
,29515,53.7092677,,,,
,29516,53.7092677,,,,
,29517,53.7092677,,,,
,29518,53.7092677,,,,
,29519,53.7092677,,,,
,29520,53.7092677,,,,
,29521,53.7092677,,,,
,29522,53.7092677,,,,
,29523,53.7092677,,,,
,29524,53.7092677,,,,
,29525,53.7092677,,,,
,29526,53.7092677,,,,
,29527,53.7092677,,,,
,29528,53.7092677,,,,
,29529,53.7092677,,,,
,29530,53.7092677,,,,
,29531,53.7092677,,,,
,29532,53.7092677,,,,
,29533,53.7092677,,,,
,29534,53.7092677,,,,
,29535,53.7092677,,,,
,29536,53.7092677,,,,
,29537,53.7092677,,,,
,29538,53.7092677,,,,
,29539,53.7092677,,,,
,29540,53.7092677,,,,
,29541,53.7092677,,,,
,29542,53.7095904,,,,
,29543,53.7095904,,,,
,29544,53.7095904,,,,
,29545,53.7095904,,,,
,29546,53.7095904,,,,
,29547,53.7095904,,,,
,29548,53.7095904,,,,
,29549,53.7095904,,,,
,29550,53.7095904,,,,
,29551,53.7095904,,,,
,29552,53.7095904,,,,
,29553,53.7095904,,,,
,29554,53.7095904,,,,
,29555,53.7095904,,,,
,29556,53.7095904,,,,
,29557,53.7095904,,,,
,29558,53.7095904,,,,
,29559,53.7095904,,,,
,29560,53.7095904,,,,
,29561,53.7095904,,,,
,29562,53.7095904,,,,
,29563,53.7095904,,,,
,29564,53.7095904,,,,
,29565,53.7095904,,,,
,29566,53.7095904,,,,
,29567,53.7095904,,,,
,29568,53.7095904,,,,
,29569,53.7095904,,,,
,29570,53.7095904,,,,
,29571,53.7095904,,,,
,29572,53.7095904,,,,
,29573,53.7095904,,,,
,29574,53.7095904,,,,
,29575,53.7095904,,,,
,29576,53.7095904,,,,
,29577,53.7095904,,,,
,29578,53.7095904,,,,
,29579,53.7095904,,,,
,29580,53.7095904,,,,
,29581,53.7095904,,,,
,29582,53.7095904,,,,
,29583,53.7095904,,,,
,29584,53.7095904,,,,
,29585,53.7095904,,,,
,29586,53.7095904,,,,
,29587,53.7095904,,,,
,29588,53.7095904,,,,
,29589,53.7095904,,,,
,29590,53.7095904,,,,
,29591,53.7095904,,,,
,29592,53.7095904,,,,
,29593,53.7095904,,,,
,29594,53.7095904,,,,
,29595,53.7095904,,,,
,29596,53.7095904,,,,
,29597,53.7095904,,,,
,29598,53.7095904,,,,
,29599,53.7095904,,,,
,29600,53.7095904,,,,
,29601,53.7095904,,,,
,29602,53.7095904,,,,
,29603,53.7095904,,,,
,29604,53.7095904,,,,
,29605,53.7095904,,,,
,29606,53.7095904,,,,
,29607,53.7095904,,,,
,29608,53.7095904,,,,
,29609,53.7095904,,,,
,29610,53.7095904,,,,
,29611,53.7095904,,,,
,29612,53.7095904,,,,
,29613,53.7095904,,,,
,29614,53.7095904,,,,
,29615,53.7095904,,,,
,29616,53.7095904,,,,
,29617,53.7095904,,,,
,29618,53.7095904,,,,
,29619,53.7095904,,,,
,29620,53.7095904,,,,
,29621,53.7095904,,,,
,29622,53.7095904,,,,
,29623,53.7095904,,,,
,29624,53.7095904,,,,
,29625,53.7095904,,,,
,29626,53.7107241,,,,
,29627,53.7107241,,,,
,29628,53.7107241,,,,
,29629,53.7107241,,,,
,29630,53.7107241,,,,
,29631,53.7107241,,,,
,29632,53.7107241,,,,
,29633,53.7107241,,,,
,29634,53.7107241,,,,
,29635,53.7107241,,,,
,29636,53.7107241,,,,
,29637,53.7107241,,,,
,29638,53.7107241,,,,
,29639,53.7107241,,,,
,29640,53.7107241,,,,
,29641,53.7107241,,,,
,29642,53.7107241,,,,
,29643,53.7107241,,,,
,29644,53.7107241,,,,
,29645,53.7107241,,,,
,29646,53.7107241,,,,
,29647,53.7107241,,,,
,29648,53.7107241,,,,
,29649,53.7107241,,,,
,29650,53.7107241,,,,
,29651,53.7107241,,,,
,29652,53.7107241,,,,
,29653,53.7107241,,,,
,29654,53.7107241,,,,
,29655,53.7107241,,,,
,29656,53.7107241,,,,
,29657,53.7107241,,,,
,29658,53.7107241,,,,
,29659,53.7107241,,,,
,29660,53.7107241,,,,
,29661,53.7107241,,,,
,29662,53.7107241,,,,
,29663,53.7107241,,,,
,29664,53.7107241,,,,
,29665,53.7107241,,,,
,29666,53.7107241,,,,
,29667,53.7107241,,,,
,29668,53.7107241,,,,
,29669,53.7132686,,,,
,29670,53.7132686,,,,
,29671,53.7132686,,,,
,29672,53.7132686,,,,
,29673,53.7132686,,,,
,29674,53.7132686,,,,
,29675,53.7132686,,,,
,29676,53.7132686,,,,
,29677,53.7132686,,,,
,29678,53.7132686,,,,
,29679,53.7132686,,,,
,29680,53.7132686,,,,
,29681,53.7132686,,,,
,29682,53.7138582,,,,
,29683,53.7138582,,,,
,29684,53.7138582,,,,
,29685,53.7138582,,,,
,29686,53.7138582,,,,
,29687,53.7138582,,,,
,29688,53.7138582,,,,
,29689,53.7138582,,,,
,29690,53.7138582,,,,
,29691,53.7138582,,,,
,29692,53.7138594,,,,
,29693,53.7138594,,,,
,29694,53.7138594,,,,
,29695,53.7138594,,,,
,29696,53.7138594,,,,
,29697,53.7138594,,,,
,29698,53.7138594,,,,
,29699,53.7138594,,,,
,29700,53.7138594,,,,
,29701,53.7138594,,,,
,29702,53.7138594,,,,
,29703,53.7138594,,,,
,29704,53.7138594,,,,
,29705,53.7138594,,,,
,29706,53.7138594,,,,
,29707,53.7138594,,,,
,29708,53.7143966,,,,
,29709,53.7143966,,,,
,29710,53.7143966,,,,
,29711,53.7143966,,,,
,29712,53.7143966,,,,
,29713,53.7143966,,,,
,29714,53.7143966,,,,
,29715,53.7175486,,,,
,29716,53.7175486,,,,
,29717,53.7175486,,,,
,29718,53.7175486,,,,
,29719,53.7175486,,,,
,29720,53.7175486,,,,
,29721,53.7175486,,,,
,29722,53.7175486,,,,
,29723,53.7175486,,,,
,29724,53.7175486,,,,
,29725,53.7175486,,,,
,29726,53.7175486,,,,
,29727,53.7175486,,,,
,29728,53.7175486,,,,
,29729,53.7175486,,,,
,29730,53.7175486,,,,
,29731,53.7175486,,,,
,29732,53.7175486,,,,
,29733,53.7175486,,,,
,29734,53.7175486,,,,
,29735,53.7176146,,,,
,29736,53.7176473,,,,
,29737,53.7176473,,,,
,29738,53.7176473,,,,
,29739,53.7176473,,,,
,29740,53.7176473,,,,
,29741,53.7176473,,,,
,29742,53.7176473,,,,
,29743,53.7176473,,,,
,29744,53.7217881,,,,
,29745,53.7218947,,,,
,29746,53.7218947,,,,
,29747,53.7218947,,,,
,29748,53.7218947,,,,
,29749,53.7218947,,,,
,29750,53.7218947,,,,
,29751,53.7218947,,,,
,29752,53.7218947,,,,
,29753,53.7218947,,,,
,29754,53.7227293,,,,
,29755,53.7271777,,,,
,29756,53.7271777,,,,
,29757,53.7271777,,,,
,29758,53.7275386,,,,
,29759,53.7275386,,,,
,29760,53.7275386,,,,
,29761,53.7275386,,,,
,29762,53.7275386,,,,
,29763,53.7275386,,,,
,29764,53.7275386,,,,
,29765,53.7278414,,,,
,29766,53.7293992,,,,
,29767,53.7293992,,,,
,29768,53.7293992,,,,
,29769,53.7293992,,,,
,29770,53.7293992,,,,
,29771,53.7293992,,,,
,29772,53.7293992,,,,
,29773,53.7293992,,,,
,29774,53.7293992,,,,
,29775,53.7293992,,,,
,29776,53.7293992,,,,
,29777,53.7293992,,,,
,29778,53.7296763,,,,
,29779,53.7296763,,,,
,29780,53.7296763,,,,
,29781,53.7296763,,,,
,29782,53.7296763,,,,
,29783,53.7296763,,,,
,29784,53.7296763,,,,
,29785,53.7296763,,,,
,29786,53.7296763,,,,
,29787,53.7297381,,,,
,29788,53.7297463,,,,
,29789,53.7306967,,,,
,29790,53.7306967,,,,
,29791,53.7306967,,,,
,29792,53.7306967,,,,
,29793,53.7306967,,,,
,29794,53.7306967,,,,
,29795,53.7306967,,,,
,29796,53.7306967,,,,
,29797,53.7306967,,,,
,29798,53.7306967,,,,
,29799,53.7306967,,,,
,29800,53.7306967,,,,
,29801,53.7306967,,,,
,29802,53.733062,,,,
,29803,53.7332238,,,,
,29804,53.7332238,,,,
,29805,53.7332238,,,,
,29806,53.7332238,,,,
,29807,53.7335509,,,,
,29808,53.7335509,,,,
,29809,53.7335509,,,,
,29810,53.7335509,,,,
,29811,53.7335509,,,,
,29812,53.7335509,,,,
,29813,53.7335509,,,,
,29814,53.7344051,,,,
,29815,53.7344051,,,,
,29816,53.734452,,,,
,29817,53.7344747,,,,
,29818,53.7345485,,,,
,29819,53.7345485,,,,
,29820,53.7345577,,,,
,29821,53.7345577,,,,
,29822,53.7346707,,,,
,29823,53.7347809,,,,
,29824,53.7349754,,,,
,29825,53.7349754,,,,
,29826,53.735207,,,,
,29827,53.7378908,,,,
,29828,53.7380049,,,,
,29829,53.73806,,,,
,29830,53.73806,,,,
,29831,53.7382091,,,,
,29832,53.7383643,,,,
,29833,53.7383643,,,,
,29834,53.7383643,,,,
,29835,53.7383925,,,,
,29836,53.7384132,,,,
,29837,53.7384132,,,,
,29838,53.7384313,,,,
,29839,53.7384313,,,,
,29840,53.7384313,,,,
,29841,53.7406976,,,,
,29842,53.7424112,,,,
,29843,53.7428448,,,,
,29844,53.7430653,,,,
,29845,53.7431764,,,,
,29846,53.7433037,,,,
,29847,53.7436944,,,,
,29848,53.7437633,,,,
,29849,53.7439382,,,,
,29850,53.7440245,,,,
,29851,53.7441423,,,,
,29852,53.7441535,,,,
,29853,53.7442529,,,,
,29854,53.7443195,,,,
,29855,53.7443195,,,,
,29856,53.7443195,,,,
,29857,53.7525032,,,,
,29858,53.7530225,,,,
,29859,53.7530225,,,,
,29860,53.7530225,,,,
,29861,53.7530225,,,,
,29862,53.7530225,,,,
,29863,53.7530747,,,,
,29864,53.7530747,,,,
,29865,53.7530747,,,,
,29866,53.7530747,,,,
,29867,53.7530747,,,,
,29868,53.7530747,,,,
,29869,53.753219,,,,
,29870,53.7532421,,,,
,29871,53.7532421,,,,
,29872,53.7537232,,,,
,29873,53.7537232,,,,
,29874,53.7537232,,,,
,29875,53.7537232,,,,
,29876,53.7537232,,,,
,29877,53.7537232,,,,
,29878,53.7537232,,,,
,29879,53.7537232,,,,
,29880,53.7537352,,,,
,29881,53.7537352,,,,
,29882,53.7537352,,,,
,29883,53.7537352,,,,
,29884,53.7537352,,,,
,29885,53.7537352,,,,
,29886,53.7537352,,,,
,29887,53.7537352,,,,
,29888,53.753749,,,,
,29889,53.7561387,,,,
,29890,53.7561387,,,,
,29891,53.7561387,,,,
,29892,53.7561387,,,,
,29893,53.7561387,,,,
,29894,53.7570522,,,,
,29895,53.7570538,,,,
,29896,53.7570538,,,,
,29897,53.7570538,,,,
,29898,53.7570538,,,,
,29899,53.7570538,,,,
,29900,53.7570538,,,,
,29901,53.7570538,,,,
,29902,53.7570538,,,,
,29903,53.7571041,,,,
,29904,53.7571041,,,,
,29905,53.757384,,,,
,29906,53.7577824,,,,
,29907,53.7583589,,,,
,29908,53.7631915,,,,
,29909,53.7633322,,,,
,29910,53.7633322,,,,
,29911,53.7633322,,,,
,29912,53.7633322,,,,
,29913,53.7633322,,,,
,29914,53.7633322,,,,
,29915,53.7633322,,,,
,29916,53.7633322,,,,
,29917,53.7633322,,,,
,29918,53.7633322,,,,
,29919,53.7633322,,,,
,29920,53.7633322,,,,
,29921,53.7633322,,,,
,29922,53.7633322,,,,
,29923,53.7633322,,,,
,29924,53.7633322,,,,
,29925,53.7633322,,,,
,29926,53.7633322,,,,
,29927,53.7635965,,,,
,29928,53.7635965,,,,
,29929,53.7635965,,,,
,29930,53.7635965,,,,
,29931,53.7635965,,,,
,29932,53.7635965,,,,
,29933,53.7635965,,,,
,29934,53.7635965,,,,
,29935,53.7635965,,,,
,29936,53.7635965,,,,
,29937,53.7635965,,,,
,29938,53.7635965,,,,
,29939,53.7635965,,,,
,29940,53.7635965,,,,
,29941,53.7635965,,,,
